text,label
Your order is confirmed on https://irctc.co.in,0
Your order is confirmed on https://amazon.in,0
Your order is confirmed on https://amazon.in,0
Payment failed. Retry here: http://secure-update.co/21rxkaz6,1
Payment failed. Retry here: http://pay-now.in/n7l3x9at,1
Meeting link shared on portal. See https://college.edu,0
KYC pending for Netflix. Update immediately at https://verify-login.net/kjjk77d7,1
Meeting link shared on portal. See https://irctc.co.in,0
Meeting link shared on portal. See https://google.com,0
Class notice posted at https://irctc.co.in,0
Your order is confirmed on https://irctc.co.in,0
You won a reward from Flipkart! Claim: https://trackparcel.in/b6bwxj1c,1
You won a reward from WhatsApp! Claim: https://trackparcel.in/3v21v1u1,1
Visit our official site for updates: https://college.edu,0
You won a reward from Paytm! Claim: https://verify-login.net/th3nv79m,1
Your order is confirmed on https://company.com,0
Class notice posted at https://college.edu,0
KYC pending for Microsoft. Update immediately at https://trackparcel.in/paz08g13,1
Your order is confirmed on https://college.edu,0
Monthly statement available at https://company.com,0
Class notice posted at https://amazon.in,0
KYC pending for Paytm. Update immediately at https://pay-now.in/1cf5ng9y,1
Your order is confirmed on https://google.com,0
Your Amazon account is locked. Verify now: http://verify-login.net/ai5t1s0n,1
Courier fee ₹49 pending. Pay now: http://trackparcel.in/99p00sjq,1
Visit our official site for updates: https://company.com,0
Courier fee ₹49 pending. Pay now: http://verify-login.net/rjr8tz98,1
Payment failed. Retry here: http://account-check.net/662vkg61,1
Monthly statement available at https://company.com,0
Monthly statement available at https://microsoft.com,0
Your Google account is locked. Verify now: http://trackparcel.in/948gldv5,1
Visit our official site for updates: https://irctc.co.in,0
Monthly statement available at https://company.com,0
Courier fee ₹49 pending. Pay now: http://gift-claim.org/4ubcndg4,1
Monthly statement available at https://google.com,0
Your Microsoft account is locked. Verify now: http://gift-claim.org/wu7jyha3,1
Monthly statement available at https://college.edu,0
Visit our official site for updates: https://microsoft.com,0
Visit our official site for updates: https://company.com,0
Monthly statement available at https://irctc.co.in,0
Your order is confirmed on https://microsoft.com,0
Visit our official site for updates: https://college.edu,0
Monthly statement available at https://google.com,0
Your Microsoft account is locked. Verify now: http://pay-now.in/x7cb79ug,1
You won a reward from Microsoft! Claim: https://pay-now.in/4iqskmdu,1
Your order is confirmed on https://irctc.co.in,0
Your order is confirmed on https://amazon.in,0
Class notice posted at https://company.com,0
Monthly statement available at https://microsoft.com,0
Courier fee ₹49 pending. Pay now: http://secure-update.co/n7xhzqp0,1
Meeting link shared on portal. See https://microsoft.com,0
Meeting link shared on portal. See https://microsoft.com,0
Meeting link shared on portal. See https://company.com,0
Payment failed. Retry here: http://account-check.net/qcqi7tti,1
Meeting link shared on portal. See https://college.edu,0
Your order is confirmed on https://college.edu,0
Class notice posted at https://google.com,0
Your order is confirmed on https://amazon.in,0
You won a reward from Google! Claim: https://gift-claim.org/ngmkz39x,1
Visit our official site for updates: https://college.edu,0
Courier fee ₹49 pending. Pay now: http://account-check.net/zmje8kj3,1
Your order is confirmed on https://college.edu,0
Class notice posted at https://microsoft.com,0
Your Microsoft account is locked. Verify now: http://secure-update.co/0nglq653,1
Courier fee ₹49 pending. Pay now: http://verify-login.net/8fl452cn,1
KYC pending for Amazon. Update immediately at https://secure-update.co/wt2x37a4,1
Your Microsoft account is locked. Verify now: http://verify-login.net/tloasbcp,1
Monthly statement available at https://company.com,0
Class notice posted at https://company.com,0
Monthly statement available at https://college.edu,0
Your HDFC account is locked. Verify now: http://secure-update.co/yhq58tfc,1
Monthly statement available at https://college.edu,0
You won a reward from Google! Claim: https://verify-login.net/mrl7mgts,1
Payment failed. Retry here: http://verify-login.net/o8hlvmdf,1
Monthly statement available at https://amazon.in,0
Visit our official site for updates: https://microsoft.com,0
You won a reward from Amazon! Claim: https://gift-claim.org/uteky4m8,1
Visit our official site for updates: https://college.edu,0
Courier fee ₹49 pending. Pay now: http://account-check.net/2f3jyaa8,1
KYC pending for Google. Update immediately at https://verify-login.net/kaog1c3r,1
Courier fee ₹49 pending. Pay now: http://pay-now.in/3eqb9c4h,1
Payment failed. Retry here: http://gift-claim.org/tf4jjtjw,1
Meeting link shared on portal. See https://google.com,0
Courier fee ₹49 pending. Pay now: http://account-check.net/tansx6wt,1
Payment failed. Retry here: http://gift-claim.org/hj2u8oxi,1
Visit our official site for updates: https://amazon.in,0
Monthly statement available at https://company.com,0
Class notice posted at https://irctc.co.in,0
You won a reward from Amazon! Claim: https://trackparcel.in/x2mauhc6,1
KYC pending for Netflix. Update immediately at https://gift-claim.org/88trtw02,1
Your order is confirmed on https://company.com,0
Your Flipkart account is locked. Verify now: http://pay-now.in/bf6ot0cv,1
Your ICICI account is locked. Verify now: http://verify-login.net/2zyh7510,1
Courier fee ₹49 pending. Pay now: http://secure-update.co/t0lk1zde,1
Visit our official site for updates: https://amazon.in,0
KYC pending for Flipkart. Update immediately at https://verify-login.net/jhlcmeqp,1
Meeting link shared on portal. See https://irctc.co.in,0
Your WhatsApp account is locked. Verify now: http://secure-update.co/zbujgzaf,1
Courier fee ₹49 pending. Pay now: http://verify-login.net/0dta98g7,1
Class notice posted at https://microsoft.com,0
KYC pending for Paytm. Update immediately at https://gift-claim.org/qohbiouq,1
Monthly statement available at https://college.edu,0
KYC pending for Paytm. Update immediately at https://secure-update.co/dv6kh6nl,1
Your order is confirmed on https://college.edu,0
Meeting link shared on portal. See https://amazon.in,0
Meeting link shared on portal. See https://company.com,0
Meeting link shared on portal. See https://company.com,0
Courier fee ₹49 pending. Pay now: http://pay-now.in/8s7ysdkz,1
Payment failed. Retry here: http://secure-update.co/1rkuopgt,1
Your order is confirmed on https://irctc.co.in,0
Payment failed. Retry here: http://verify-login.net/wd8dkh9u,1
Visit our official site for updates: https://company.com,0
Visit our official site for updates: https://irctc.co.in,0
Monthly statement available at https://irctc.co.in,0
Meeting link shared on portal. See https://irctc.co.in,0
KYC pending for Microsoft. Update immediately at https://secure-update.co/csdd65uw,1
Payment failed. Retry here: http://secure-update.co/ul0a5yni,1
Your Netflix account is locked. Verify now: http://pay-now.in/r96esd8d,1
Courier fee ₹49 pending. Pay now: http://account-check.net/tcpop8c2,1
Meeting link shared on portal. See https://college.edu,0
Your ICICI account is locked. Verify now: http://secure-update.co/okiec1zj,1
Monthly statement available at https://irctc.co.in,0
Visit our official site for updates: https://amazon.in,0
Your order is confirmed on https://amazon.in,0
You won a reward from HDFC! Claim: https://secure-update.co/pmoi7c12,1
Meeting link shared on portal. See https://irctc.co.in,0
Payment failed. Retry here: http://account-check.net/baritpb6,1
You won a reward from ICICI! Claim: https://trackparcel.in/svtcytea,1
KYC pending for HDFC. Update immediately at https://account-check.net/ua8weg14,1
KYC pending for Netflix. Update immediately at https://gift-claim.org/de1wy2bg,1
Class notice posted at https://amazon.in,0
Monthly statement available at https://amazon.in,0
Your Paytm account is locked. Verify now: http://secure-update.co/nxu7n6ut,1
Courier fee ₹49 pending. Pay now: http://pay-now.in/rfuzk2hz,1
Meeting link shared on portal. See https://college.edu,0
Courier fee ₹49 pending. Pay now: http://verify-login.net/bv1k84xo,1
You won a reward from WhatsApp! Claim: https://account-check.net/qnsbwh0q,1
You won a reward from SBI! Claim: https://account-check.net/i9gpka59,1
Monthly statement available at https://company.com,0
You won a reward from Flipkart! Claim: https://account-check.net/wxz05yjr,1
Courier fee ₹49 pending. Pay now: http://secure-update.co/sv2wqjd6,1
Class notice posted at https://company.com,0
Courier fee ₹49 pending. Pay now: http://trackparcel.in/pskz1nob,1
You won a reward from ICICI! Claim: https://pay-now.in/3hmvs7pp,1
Monthly statement available at https://irctc.co.in,0
Courier fee ₹49 pending. Pay now: http://verify-login.net/jn8khl3u,1
Your order is confirmed on https://amazon.in,0
Your order is confirmed on https://amazon.in,0
Your order is confirmed on https://irctc.co.in,0
You won a reward from Netflix! Claim: https://trackparcel.in/hwyorq2e,1
Monthly statement available at https://google.com,0
Courier fee ₹49 pending. Pay now: http://trackparcel.in/k82atual,1
KYC pending for HDFC. Update immediately at https://gift-claim.org/k25r3nnz,1
Visit our official site for updates: https://amazon.in,0
Visit our official site for updates: https://amazon.in,0
Class notice posted at https://company.com,0
Monthly statement available at https://microsoft.com,0
Class notice posted at https://college.edu,0
KYC pending for Microsoft. Update immediately at https://verify-login.net/iffqtdcx,1
Visit our official site for updates: https://google.com,0
Payment failed. Retry here: http://verify-login.net/fcmd8zfc,1
Meeting link shared on portal. See https://company.com,0
KYC pending for Google. Update immediately at https://trackparcel.in/pvpidj28,1
You won a reward from Microsoft! Claim: https://gift-claim.org/yyajsw8g,1
You won a reward from WhatsApp! Claim: https://verify-login.net/wienzpet,1
Meeting link shared on portal. See https://college.edu,0
Class notice posted at https://irctc.co.in,0
Meeting link shared on portal. See https://google.com,0
Your order is confirmed on https://irctc.co.in,0
Your SBI account is locked. Verify now: http://verify-login.net/wdfz9ex2,1
KYC pending for Paytm. Update immediately at https://verify-login.net/hxhw9f7b,1
Payment failed. Retry here: http://trackparcel.in/e5bzyaux,1
Class notice posted at https://amazon.in,0
Your order is confirmed on https://company.com,0
Meeting link shared on portal. See https://microsoft.com,0
Monthly statement available at https://amazon.in,0
Payment failed. Retry here: http://verify-login.net/hyqfpyin,1
Your order is confirmed on https://google.com,0
Courier fee ₹49 pending. Pay now: http://pay-now.in/y9rb8xqx,1
Payment failed. Retry here: http://account-check.net/dbdcnpnb,1
Visit our official site for updates: https://company.com,0
Your order is confirmed on https://amazon.in,0
KYC pending for WhatsApp. Update immediately at https://secure-update.co/l1ec9xm3,1
Your order is confirmed on https://irctc.co.in,0
Courier fee ₹49 pending. Pay now: http://gift-claim.org/12bxpjze,1
Courier fee ₹49 pending. Pay now: http://gift-claim.org/esw5qtil,1
Payment failed. Retry here: http://account-check.net/h2w5wacq,1
KYC pending for SBI. Update immediately at https://pay-now.in/ooa7m12n,1
Visit our official site for updates: https://irctc.co.in,0
Class notice posted at https://google.com,0
Courier fee ₹49 pending. Pay now: http://trackparcel.in/nravxrdv,1
Courier fee ₹49 pending. Pay now: http://secure-update.co/qi2mtes5,1
Courier fee ₹49 pending. Pay now: http://trackparcel.in/kl4ssdda,1
Monthly statement available at https://microsoft.com,0
Your order is confirmed on https://irctc.co.in,0
You won a reward from HDFC! Claim: https://pay-now.in/w9x2u5jc,1
You won a reward from ICICI! Claim: https://pay-now.in/d8fb4z7y,1
Class notice posted at https://company.com,0
